Tree ID,Tag No,Plot,Subplot,Family,Species,Tree Notes,WD,DBH0_05,DBH1_05,DBH2_05,DBH3_05,DBH4_05,DBH0_09,DBH1_09,DBH2_09,DBH3_09,DBH4_09,DBH0_13,DBH1_13,DBH2_13,DBH3_13,DBH4_13,Census Notes
389210,,6,13,Ebenaceae,Diospyros iturensis,,0.828845238,,,,,,,,,,,100,100,100,100,100,
389211,,6,13,Euphorbiaceae,Indet indet,,0.552291361,,,,,,,,,,,105,105,105,105,105,
389212,,6,13,Meliaceae,Trichilia prieuriana,,0.663,,,,,,,,,,,100,100,100,100,100,
389213,,6,14,Meliaceae,Trichilia prieuriana,,0.663,,,,,,,,,,,113,113,113,113,113,
389214,,6,14,Indet,Indet indet,,0.616243132,,,,,,,,,,,264,264,264,264,264,
389215,,6,14,Achariaceae,Lindackeria dentata,,0.551416667,,,,,,,,,,,111,111,111,111,111,
389216,,6,14,Ebenaceae,Diospyros bipindensis,,0.828845238,,,,,,,,,,,103,103,103,103,103,
389217,,6,14,Sapindaceae,Pancovia,,0.661607143,,,,,,,,,,,110,110,110,110,110,
389218,,6,15,Achariaceae,Lindackeria dentata,,0.551416667,,,,,,,,,,,101,101,101,101,101,
389219,,6,17,Fabaceae,Dialium pachyphyllum,,0.9225,,,,,,,,,,,104,104,104,104,104,
389220,,6,17,Achariaceae,Lindackeria dentata,,0.551416667,,,,,,,,,,,112,112,112,112,112,
389221,,6,18,Euphorbiaceae,Dichostemma glaucescens,,0.552291361,,,,,,,,,,,113,113,113,113,113,
389222,,6,18,Euphorbiaceae,Dichostemma glaucescens,,0.552291361,,,,,,,,,,,106,106,106,106,106,
389223,,6,6,Fabaceae,Dialium pachyphyllum,,0.9225,,,,,,,,,,,103,103,103,103,103,
389224,,6,19,Thomandersiaceae,Thomandersia hensii,,0.616243132,,,,,,,,,,,100,100,100,100,100,
389225,,6,21,Annonaceae,Monodora angolensis,,0.498461361,,,,,,,,,,,109,109,109,109,109,
389226,,6,22,Annonaceae,Greenwayodendron suaveolens,,0.498461361,,,,,,,,,,,106,106,106,106,106,
389227,,6,23,Annonaceae,Isolona hexaloba,,0.498461361,,,,,,,,,,,102,102,102,102,102,
389228,,6,17,Putranjivaceae,Drypetes indet,,0.732666667,,,,,,,,,,,100,100,100,100,100,
389229,,6,24,Combretaceae,Indet indet,,0.513822369,,,,,,,,,,,144,144,144,144,144,
389184,2631,7,1,Annonaceae,Hexalobus crispiflorus,,0.483666667,187,187,187,187,187,192,192,192,192,192,189,189,189,189,189,
389185,2632,7,1,Urticaceae,Myrianthus arboreus,,0.43,312,312,312,312,312,342,342,342,342,342,294,294,294,294,294,
389186,2635,7,1,Meliaceae,Guarea thompsonii,,0.551888889,174,174,174,174,174,174,174,174,174,174,199,199,199,199,199,
389187,2636,7,1,Dichapetalaceae,Dichapetalum indet,,0.595076145,144,144,144,144,144,150,150,150,150,150,151,151,151,151,151,
389188,2637,7,10,Fabaceae,Albizia glaberrima,var. glaberrima,0.545,838,838,838,838,838,924,924,924,924,924,859,859,859,859,859,
389189,2638,7,1,Fabaceae,Angylocalyx pynaertii,,0.678842191,114,114,114,114,114,117,117,117,117,117,0,0,0,0,0,
389190,2640,7,0,Euphorbiaceae,Macaranga monandra,,0.41525,100,100,100,100,100,160,160,160,160,160,0,0,0,0,0,
389191,2641,7,10,Meliaceae,Trichilia prieuriana,ssp. vermoesenii,0.663,109,109,109,109,109,132,132,132,132,132,139,139,139,139,139,
389192,2642,7,10,Annonaceae,Monodora tenuifolia,,0.498461361,139,139,139,139,139,154,154,154,154,154,156,156,156,156,156,
389193,2643,7,10,Apocynaceae,Funtumia elastica,,0.424,112,112,112,112,112,110,110,110,110,110,100,100,100,100,100,
389194,2644,7,10,Meliaceae,Guarea thompsonii,,0.551888889,111,111,111,111,111,126,126,126,126,126,111,111,111,111,111,
389195,2646,7,10,Malvaceae,Sterculia oblonga,,0.51425,103,103,103,103,103,123,123,123,123,123,140,140,140,140,140,
389196,2647,7,10,Rubiaceae,Pauridiantha dewevrei,,0.680970366,108,108,108,108,108,140,140,140,140,140,144,144,144,144,144,
389197,2648,7,11,Annonaceae,Monodora tenuifolia,,0.498461361,141,141,141,141,141,150,150,150,150,150,151,151,151,151,151,
389198,2649,7,11,Combretaceae,Terminalia superba,,0.458929825,668,668,668,668,668,734,734,734,734,734,683,683,683,683,683,
389199,2650,7,11,Olacaceae,Strombosia pustulata,,0.830285714,109,109,109,109,109,123,123,123,123,123,150,150,150,150,150,
389200,2651,7,11,Meliaceae,Trichilia prieuriana,ssp. vermoesenii,0.663,569,569,569,569,569,590,590,590,590,590,503,503,503,503,503,
389201,2652,7,9,Annonaceae,Greenwayodendron suaveolens,,0.498461361,396,396,396,396,396,420,420,420,420,420,404,404,404,404,404,
389202,2654,7,21,Meliaceae,Trichilia prieuriana,ssp. vermoesenii,0.663,114,114,114,114,114,118,118,118,118,118,120,120,120,120,120,
389203,2655,7,21,Lecythidaceae,Petersianthus macrocarpus,,0.6765,366,366,366,366,366,373,373,373,373,373,369,369,369,369,369,
389204,2656,7,15,Malvaceae,Duboscia viridiflora,,0.474369071,405,405,405,405,405,413,413,413,413,413,390,390,390,390,390,
389205,2657,7,0,Euphorbiaceae,Macaranga monandra,,0.41525,131,131,131,131,131,150,150,150,150,150,0,0,0,0,0,
389206,2658,7,21,Urticaceae,Myrianthus arboreus,,0.43,131,131,131,131,131,150,150,150,150,150,151,151,151,151,151,
389512,2658.1,7,21,Urticaceae,Myrianthus arboreus,,0.43,,175,175,175,175,180,180,180,180,180,173,173,173,173,173,
389207,2659,7,21,Malvaceae,Sterculia oblonga,,0.51425,119,119,119,119,119,130,130,130,130,130,141,141,141,141,141,
389208,2661,7,11,Bignoniaceae,Markhamia tomentosa,,0.473,135,135,135,135,135,0,0,0,0,0,121,121,121,121,121,
389209,2662,7,0,Apocynaceae,Tabernaemontana crassa,,0.55,149,149,149,149,149,0,0,0,0,0,0,0,0,0,0,
389210,2663,7,20,Malvaceae,Sterculia oblonga,,0.51425,,216,216,216,216,230,230,230,230,230,238,238,238,238,238,
389211,2664,7,20,Sapotaceae,Chrysophyllum lacourtianum,,0.6305,234,234,234,234,234,264,264,264,264,264,265,265,265,265,265,
389212,2665,7,20,Pandaceae,Panda oleosa,,0.565,318,318,318,318,318,330,330,330,330,330,327,327,327,327,327,
389213,2666,7,20,Combretaceae,Pteleopsis hylodendron,,0.6785,309,309,309,309,309,330,330,330,330,330,372,372,372,372,372,
389214,2667,7,11,Meliaceae,Guarea thompsonii,,0.551888889,141,141,141,141,141,140,140,140,140,140,140,140,140,140,140,Broken at about 7m
389215,2669,7,11,Annonaceae,Monodora tenuifolia,,0.498461361,103,103,103,103,103,114,114,114,114,114,116,116,116,116,116,
389216,2670,7,11,Meliaceae,Trichilia welwitschii,,0.52025,283,283,283,283,283,280,280,280,280,280,286,286,286,286,286,
389217,2671,7,11,Burseraceae,Dacryodes edulis,,0.516333333,124,124,124,124,124,124,124,124,124,124,122,122,122,122,122,
389218,2672,7,11,Meliaceae,Trichilia prieuriana,ssp. vermoesenii,0.663,107,107,107,107,107,110,110,110,110,110,115,115,115,115,115,
389219,2673,7,11,Euphorbiaceae,Ricinodendron heudelotii,,0.2106,,1155,1155,1155,1155,,1177,1177,1177,1177,1015,1015,1015,1015,1015,One measurement; high buttresses
389220,2674,7,11,Fabaceae,Dialium pachyphyllum,,0.9225,160,160,160,160,160,160,160,160,160,160,159,159,159,159,159,
389221,2675,7,10,Annonaceae,Isolona indet,,0.498461361,173,173,173,173,173,190,190,190,190,190,190,190,190,190,190,
389222,2676,7,10,Lecythidaceae,Petersianthus macrocarpus,,0.6765,443,443,443,443,443,484,484,484,484,484,452,452,452,452,452,
389223,2677,7,10,Annonaceae,Anonidium mannii,,0.291,285,285,285,285,285,303,303,303,303,303,285,285,285,285,285,
389224,2678,7,10,Fabaceae,Erythrophleum suaveolens,,0.8726,,866,866,866,866,888,888,888,888,888,645,645,645,645,645,
389225,2680,7,10,Rubiaceae,Pavetta indet,,0.680970366,130,130,130,130,130,133,133,133,133,133,130,130,130,130,130,
389226,2682,7,2,Annonaceae,Greenwayodendron suaveolens,,0.498461361,244,244,244,244,244,263,263,263,263,263,277,277,277,277,277,
389227,2683,7,10,Olacaceae,Strombosia indet,,0.827392857,133,133,133,133,133,140,140,140,140,140,151,151,151,151,151,
389228,2684,7,10,Meliaceae,Trichilia prieuriana,ssp. vermoesenii,0.663,123,123,123,123,123,138,138,138,138,138,128,128,128,128,128,
389229,2685,7,1,Malvaceae,Sterculia oblonga,,0.51425,106,106,106,106,106,110,110,110,110,110,125,125,125,125,125,
389230,2686,7,10,Irvingiaceae,Irvingia wombolu,,0.7876875,331,331,331,331,331,344,344,344,344,344,335,335,335,335,335,
389231,2687,7,1,Combretaceae,Terminalia superba,,0.458929825,,435,435,435,435,457,457,457,457,457,453,453,453,453,453,One measurement; high buttresses
389232,2688,7,1,Annonaceae,Anonidium mannii,,0.291,159,159,159,159,159,170,170,170,170,170,188,188,188,188,188,
389233,2689,7,1,Annonaceae,Monodora angolensis,,0.498461361,267,267,267,267,267,270,270,270,270,270,251,251,251,251,251,
389234,2690,7,1,Combretaceae,Terminalia superba,,0.458929825,142,142,142,142,142,143,143,143,143,143,144,144,144,144,144,
389235,2691,7,1,Meliaceae,Trichilia prieuriana,ssp. vermoesenii,0.663,339,339,339,339,339,364,364,364,364,364,307,307,307,307,307,
389236,2692,7,1,Annonaceae,Greenwayodendron suaveolens,,0.498461361,240,240,240,240,240,254,254,254,254,254,244,244,244,244,244,
389237,2694,7,1,Malvaceae,Cola acuminata,,0.507666667,220,220,220,220,220,231,231,231,231,231,210,210,210,210,210,
389238,2696,7,2,Olacaceae,Strombosia nigropunctata,,0.827392857,338,338,338,338,338,340,340,340,340,340,0,0,0,0,0,
389239,2697,7,2,Annonaceae,Greenwayodendron suaveolens,,0.498461361,163,163,163,163,163,172,172,172,172,172,181,181,181,181,181,
389240,2698,7,2,Malvaceae,Cola acuminata,,0.507666667,168,168,168,168,168,174,174,174,174,174,179,179,179,179,179,
389241,2699,7,2,Annonaceae,Anonidium mannii,,0.291,224,224,224,224,224,230,230,230,230,230,238,238,238,238,238,
389242,2701,7,2,Fabaceae,Albizia glaberrima,var. glaberrima,0.545,536,536,536,536,536,540,540,540,540,540,467,467,467,467,467,
389243,2702,7,2,Ochnaceae,Lophira alata,,0.8969,,1280,1280,1280,1280,1302,1302,1302,1302,1302,1194,1194,1194,1194,1194,
389244,2703,7,2,Meliaceae,Trichilia rubescens,,0.52025,140,140,140,140,140,140,140,140,140,140,139,139,139,139,139,Broken at about 4 m
389245,2704,7,2,Meliaceae,Lovoa trichilioides,,0.454842105,287,287,287,287,287,303,303,303,303,303,305,305,305,305,305,
389246,2705,7,9,Meliaceae,Guarea cedrata,,0.509933333,161,161,161,161,161,163,163,163,163,163,0,0,0,0,0,
389247,2706,7,9,Fabaceae,Erythrophleum suaveolens,,0.8726,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,
389248,2707,7,9,Meliaceae,Trichilia prieuriana,ssp. vermoesenii,0.663,129,129,129,129,129,130,130,130,130,130,135,135,135,135,135,
389249,2708,7,9,Meliaceae,Trichilia prieuriana,ssp. vermoesenii,0.663,142,142,142,142,142,150,150,150,150,150,129,129,129,129,129,
389250,2709,7,9,Annonaceae,Xylopia phloiodora,,0.59682,,347,347,347,347,360,360,360,360,360,359,359,359,359,359,
389251,2710,7,9,Meliaceae,Carapa procera,,0.6042,103,103,103,103,103,104,104,104,104,104,113,113,113,113,113,Broken at about 2.5m
389252,2711,7,9,Meliaceae,Trichilia welwitschii,,0.52025,,257,257,257,257,270,270,270,270,270,274,274,274,274,274,
389253,2712,7,9,Annonaceae,Hexalobus crispiflorus,,0.483666667,290,290,290,290,290,300,300,300,300,300,260,260,260,260,260,
389254,2713,7,9,Sapindaceae,Radlkofera calodendron,,0.661607143,104,104,104,104,104,110,110,110,110,110,106,106,106,106,106,
389255,2714,7,9,Annonaceae,Anonidium mannii,,0.291,148,148,148,148,148,150,150,150,150,150,153,153,153,153,153,
389256,2715,7,9,Violaceae,Rinorea oblongifolia,,0.595076145,121,121,121,121,121,134,134,134,134,134,120,120,120,120,120,
389257,2716,7,9,Violaceae,Rinorea oblongifolia,,0.595076145,109,109,109,109,109,114,114,114,114,114,130,130,130,130,130,
389258,2718,7,9,Urticaceae,Myrianthus arboreus,,0.43,246,246,246,246,246,254,254,254,254,254,235,235,235,235,235,
389259,2720,7,9,Olacaceae,Strombosia pustulata,,0.830285714,191,191,191,191,191,200,200,200,200,200,209,209,209,209,209,
389260,2721,7,12,Malvaceae,Cola lateritia,,0.507,364,364,364,364,364,380,380,380,380,380,371,371,371,371,371,
389261,2722,7,12,Combretaceae,Terminalia superba,,0.458929825,333,333,333,333,333,354,354,354,354,354,353,353,353,353,353,
389262,2723,7,12,Malvaceae,Sterculia oblonga,,0.51425,148,148,148,148,148,160,160,160,160,160,172,172,172,172,172,
389263,2724,7,19,Urticaceae,Myrianthus arboreus,,0.43,406,406,406,406,406,430,430,430,430,430,385,385,385,385,385,
389264,2724.1,7,19,Urticaceae,Myrianthus arboreus,,0.43,243,243,243,243,243,260,260,260,260,260,185,185,185,185,185,
389265,2725,7,19,Fabaceae,Platysepalum chevalieri,,0.678842191,106,106,106,106,106,110,110,110,110,110,132,132,132,132,132,
389266,2726,7,19,Malvaceae,Duboscia macrocarpa,,0.474369071,162,162,162,162,162,163,163,163,163,163,161,161,161,161,161,
389267,2726.1,7,19,Malvaceae,Duboscia macrocarpa,,0.474369071,0,0,0,0,0,0,0,0,0,0,114,114,114,114,114,
389268,2727,7,10,Bignoniaceae,Fernandoa adolfi-friderici,,0.539704762,116,116,116,116,116,140,140,140,140,140,113,113,113,113,113,
389269,2728,7,22,Rhizophoraceae,Cassipourea indet,sp._A_(Harris_&_Wortley_2008),0.684555556,130,130,130,130,130,0,0,0,0,0,164,164,164,164,164,
389270,2729,7,22,Fabaceae,Erythrophleum suaveolens,,0.8726,735,735,735,735,735,750,750,750,750,750,708,708,708,708,708,
389271,2730,7,22,Malvaceae,Duboscia viridiflora,,0.474369071,842,842,842,842,842,,859,859,859,859,884,884,884,884,884,One measurement; irregular bole
389272,2731,7,22,Bignoniaceae,Markhamia tomentosa,,0.473,134,134,134,134,134,134,134,134,134,134,115,115,115,115,115,
389273,2732,7,0,Indet,Indet indet,,0.595076145,109,109,109,109,109,0,0,0,0,0,0,0,0,0,0,
389274,2733,7,22,Sapindaceae,Radlkofera calodendron,,0.661607143,114,114,114,114,114,118,118,118,118,118,113,113,113,113,113,
389275,2736,7,22,Annonaceae,Xylopia chrysophylla,,0.59682,365,365,365,365,365,380,380,380,380,380,387,387,387,387,387,
389276,2737,7,19,Annonaceae,Cleistopholis patens,,0.3355,304,304,304,304,304,384,384,384,384,384,416,416,416,416,416,
389277,2738,7,0,Combretaceae,Pteleopsis hylodendron,,0.6785,184,184,184,184,184,0,0,0,0,0,0,0,0,0,0,
389278,2739,7,19,Combretaceae,Terminalia superba,,0.458929825,199,199,199,199,199,210,210,210,210,210,234,234,234,234,234,
389279,2741,7,12,Meliaceae,Trichilia welwitschii,,0.52025,103,103,103,103,103,110,110,110,110,110,117,117,117,117,117,
389280,2742,7,12,Bignoniaceae,Fernandoa adolfi-friderici,,0.539704762,369,369,369,369,369,400,400,400,400,400,420,420,420,420,420,
389281,2744,7,12,Lecythidaceae,Petersianthus macrocarpus,,0.6765,345,345,345,345,345,412,412,412,412,412,401,401,401,401,401,
389282,2745,7,12,Pandaceae,Panda oleosa,,0.565,101,101,101,101,101,114,114,114,114,114,124,124,124,124,124,
389283,2747,7,9,Fabaceae,Dialium pachyphyllum,,0.9225,118,118,118,118,118,120,120,120,120,120,118,118,118,118,118,
389284,2748,7,9,Passifloraceae,Barteria fistulosa,,0.595076145,172,172,172,172,172,184,184,184,184,184,197,197,197,197,197,
389285,2749,7,9,Rubiaceae,Aoranthe nalaensis,,0.8065,128,128,128,128,128,137,137,137,137,137,142,142,142,142,142,
389286,2751,7,9,Urticaceae,Myrianthus arboreus,,0.43,154,154,154,154,154,154,154,154,154,154,0,0,0,0,0,
389287,2752,7,0,Annonaceae,Anonidium mannii,,0.291,155,155,155,155,155,0,0,0,0,0,0,0,0,0,0,
389288,2753,7,0,Annonaceae,Xylopia phloiodora,,0.59682,154,154,154,154,154,0,0,0,0,0,0,0,0,0,0,
389289,2755,7,2,Olacaceae,Strombosia grandifolia,,0.8245,295,295,295,295,295,310,310,310,310,310,335,335,335,335,335,
389290,2756,7,2,Rubiaceae,Tricalysia pallens,,0.680970366,103,103,103,103,103,104,104,104,104,104,110,110,110,110,110,
389291,2757,7,2,Sapotaceae,Chrysophyllum beguei,,0.607102469,416,416,416,416,416,440,440,440,440,440,445,445,445,445,445,
389292,2758,7,0,Ebenaceae,Diospyros canaliculata,,0.828845238,145,145,145,145,145,144,144,144,144,144,0,0,0,0,0,
389293,2759,7,2,Annonaceae,Anonidium mannii,,0.291,179,179,179,179,179,184,184,184,184,184,171,171,171,171,171,
389294,2762,7,2,Olacaceae,Strombosia nigropunctata,,0.827392857,138,138,138,138,138,150,150,150,150,150,161,161,161,161,161,
389295,2763,7,3,Olacaceae,Strombosia nigropunctata,,0.827392857,113,113,113,113,113,110,110,110,110,110,114,114,114,114,114,
389296,2765,7,3,Annonaceae,Anonidium mannii,,0.291,492,492,492,492,492,540,540,540,540,540,397,397,397,397,397,
389297,2766,7,3,Sapotaceae,Chrysophyllum boukokoense,,0.607102469,,685,685,685,685,,707,707,707,707,836,836,836,836,836,
389298,2767,7,3,Bignoniaceae,Markhamia tomentosa,,0.473,514,514,514,514,514,514,514,514,514,514,470,470,470,470,470,
389299,2768,7,8,Sapotaceae,Chrysophyllum boukokoense,,0.607102469,194,194,194,194,194,214,214,214,214,214,228,228,228,228,228,
389300,2769,7,0,Euphorbiaceae,Macaranga barteri,,0.41525,653,653,653,653,653,0,0,0,0,0,0,0,0,0,0,
389301,2770,7,13,Rutaceae,Zanthoxylum lemairei,,0.540326299,102,102,102,102,102,110,110,110,110,110,116,116,116,116,116,
389302,2772,7,13,Simaroubaceae,Hannoa klaineana,,0.300083333,140,140,140,140,140,150,150,150,150,150,121,121,121,121,121,
389303,2773,7,13,Rutaceae,Zanthoxylum gilletii,,0.686090909,110,110,110,110,110,130,130,130,130,130,131,131,131,131,131,Broken at about 4m
389304,2774,7,13,Rutaceae,Zanthoxylum lemairei,,0.540326299,120,120,120,120,120,130,130,130,130,130,118,118,118,118,118,
389305,2775,7,13,Rutaceae,Zanthoxylum indet,,0.540326299,117,117,117,117,117,124,124,124,124,124,126,126,126,126,126,
389306,2777,7,0,Malvaceae,Desplatsia chrysochlamys,,0.474369071,109,109,109,109,109,120,120,120,120,120,0,0,0,0,0,
389307,2778,7,13,Euphorbiaceae,Ricinodendron heudelotii,,0.2106,,462,462,462,462,484,484,484,484,484,475,475,475,475,475,
389308,2779,7,18,Anacardiaceae,Lannea welwitschii,var. welwitschii,0.405333333,101,101,101,101,101,110,110,110,110,110,123,123,123,123,123,
389309,2780,7,18,Burseraceae,Canarium schweinfurthii,,0.4089375,232,232,232,232,232,274,274,274,274,274,352,352,352,352,352,
389310,2781,7,23,Malvaceae,Sterculia dawei,,0.393,,460,460,460,460,482,482,482,482,482,500,500,500,500,500,One measurement; high buttresses
389311,2782,7,19,Meliaceae,Trichilia rubescens,,0.52025,202,202,202,202,202,200,200,200,200,200,218,218,218,218,218,
389312,2783,7,23,Lepidobotryaceae,Lepidobotrys staudtii,,0.595076145,132,132,132,132,132,134,134,134,134,134,124,124,124,124,124,
389313,2785,7,23,Fabaceae,Dialium pachyphyllum,,0.9225,177,177,177,177,177,196,196,196,196,196,181,181,181,181,181,
389314,2786,7,4,Ebenaceae,Diospyros bipindensis,,0.828845238,134,134,134,134,134,140,140,140,140,140,150,150,150,150,150,
389315,2787,7,23,Anacardiaceae,Lannea welwitschii,var. welwitschii,0.405333333,565,565,565,565,565,600,600,600,600,600,646,646,646,646,646,
389316,2788,7,23,Sapindaceae,Lecaniodiscus cupanioides,,0.661607143,480,480,480,480,480,492,492,492,492,492,478,478,478,478,478,
389317,2789,7,23,Olacaceae,Strombosia nigropunctata,,0.827392857,120,120,120,120,120,124,124,124,124,124,128,128,128,128,128,
389318,2790,7,23,Lepidobotryaceae,Lepidobotrys staudtii,,0.595076145,215,215,215,215,215,228,228,228,228,228,224,224,224,224,224,
389319,2791,7,23,Ebenaceae,Diospyros iturensis,,0.828845238,117,117,117,117,117,120,120,120,120,120,122,122,122,122,122,
389320,2793,7,18,Bignoniaceae,Markhamia tomentosa,,0.473,129,129,129,129,129,132,132,132,132,132,133,133,133,133,133,
389321,2794,7,18,Meliaceae,Carapa procera,,0.6042,169,169,169,169,169,174,174,174,174,174,174,174,174,174,174,
389322,2795,7,18,Bignoniaceae,Markhamia tomentosa,,0.473,245,245,245,245,245,270,270,270,270,270,0,0,0,0,0,
389323,2796,7,18,Olacaceae,Strombosia nigropunctata,,0.827392857,104,104,104,104,104,104,104,104,104,104,105,105,105,105,105,
389324,2797,7,18,Rutaceae,Zanthoxylum gilletii,,0.686090909,250,250,250,250,250,260,260,260,260,260,236,236,236,236,236,
389325,2798,7,18,Passifloraceae,Barteria fistulosa,,0.595076145,113,113,113,113,113,118,118,118,118,118,134,134,134,134,134,
389326,2799,7,18,Euphorbiaceae,Macaranga barteri,,0.41525,606,606,606,606,606,630,630,630,630,630,0,0,0,0,0,
389327,2800,7,13,Olacaceae,Strombosia nigropunctata,,0.827392857,179,179,179,179,179,186,186,186,186,186,190,190,190,190,190,
389328,2801,7,13,Pandaceae,Panda oleosa,,0.565,420,420,420,420,420,440,440,440,440,440,417,417,417,417,417,
389329,2802,7,13,Ochnaceae,Lophira alata,,0.8969,,865,865,865,865,,887,887,887,887,1035,1035,1035,1035,1035,
389330,2803,7,13,Annonaceae,Anonidium mannii,,0.291,640,640,640,640,640,644,644,644,644,644,618,618,618,618,618,
389331,2804,7,13,Olacaceae,Strombosiopsis tetrandra,,0.663,342,342,342,342,342,360,360,360,360,360,388,388,388,388,388,
389332,2805,7,13,Olacaceae,Strombosia nigropunctata,,0.827392857,275,275,275,275,275,290,290,290,290,290,282,282,282,282,282,
389333,2806,7,13,Meliaceae,Carapa procera,,0.6042,195,195,195,195,195,200,200,200,200,200,184,184,184,184,184,Broken at about 8m
389334,2807,7,13,Fabaceae,Dialium pachyphyllum,,0.9225,130,130,130,130,130,147,147,147,147,147,152,152,152,152,152,
389335,2808,7,8,Annonaceae,Xylopia aethiopica,,0.442,703,703,703,703,703,700,700,700,700,700,667,667,667,667,667,One measurement; high buttresses
